work_id,scored_for_type,scored_for_id,is_featured,status
giovanni-pierluigi-da-palestrina-1525-missa-ecco-ego-joannes--124,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-ecco-ego-joannes--124,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-hodie-christus-natus-est--125,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-hodie-christus-natus-est--125,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-in-minoribus-duplicibus--126,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-in-minoribus-duplicibus--126,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-lhomme-arme--127,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-lhomme-arme--127,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-lhomme-arme--128,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-lhomme-arme--128,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-nasce-la-gioia-mia--129,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-nasce-la-gioia-mia--129,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-nigra-sum--130,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-nigra-sum--130,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-o-magnum-mysterium--131,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-o-magnum-mysterium--131,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-o-regem-coeli--132,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-o-regem-coeli--132,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-o-sacrum-convivium--133,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-o-sacrum-convivium--133,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-papae-marcelli--134,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-papae-marcelli--134,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-papae-marcelli--135,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-papae-marcelli--135,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-pater-noster--136,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-pater-noster--136,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-pro-defunctis--137,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-pro-defunctis--137,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-sicut-lilium-inter-spinas--138,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-sicut-lilium-inter-spinas--138,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-sine-nomine--139,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-sine-nomine--139,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-tu-es-petrus-140,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-tu-es-petrus-140,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-veni-sponsa-christi--141,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-missa-veni-sponsa-christi--141,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-stabat-mater--180,ensemble,choir,false,pending
giovanni-pierluigi-da-palestrina-1525-stabat-mater--180,ensemble,symphony-orchestra,false,pending
giovanni-pierluigi-da-palestrina-1525-surge-propera-amica-formosa-mea--185,ensemble,opera-company,false,pending
giovanni-pierluigi-da-palestrina-1525-surge-propera-amica-formosa-mea--185,ensemble,symphony-orchestra,false,pending
arvo-part-1935-7-magnificat-antiphons-1,ensemble,choir,false,pending
arvo-part-1935-7-magnificat-antiphons-1,ensemble,symphony-orchestra,false,pending
arvo-part-1935-an-den-wassern-zu-babel-saen-wir-und-weinten-for-soloists-or-chorus-and-organ-4,instrument,organ,false,pending
arvo-part-1935-an-den-wassern-zu-babel-saen-wir-und-weinten-for-trombone-and-chamber-orchestra-5,ensemble,chamber-orchestra,false,pending
arvo-part-1935-arbos-for-4-trumpets-4-trombones-and-percussion-9,instrument,trombone,false,pending
arvo-part-1935-arbos-for-7-recorders-and-3-triangles-ad-lib-10,instrument,triangle,false,pending
arvo-part-1935-berliner-messe-for-chorus-and-organ-12,instrument,organ,false,pending
arvo-part-1935-cantate-domino-for-chorus-and-organ-14,instrument,organ,false,pending
arvo-part-1935-cantique-des-degres-for-choir-and-orchestra-15,ensemble,choir,false,pending
arvo-part-1935-cantus-in-memory-of-benjamin-britten-for-string-orchestra-and-bell-16,ensemble,string-orchestra,false,pending
arvo-part-1935-collage-over-b-a-c-h-for-strings-oboe-harpsichord-and-piano-19,instrument,harp,false,pending
arvo-part-1935-collage-sur-b-a-c-h-for-oboe-string-orchestra-harpsichord-and-piano--20,ensemble,string-orchestra,false,pending
arvo-part-1935-como-cierva-sedienta-for-female-choir-and-orchestra-21,ensemble,choir,false,pending
arvo-part-1935-concerto-piccolo-over-b-a-c-h-for-trumpet-strings-harpsichord-and-piano-22,ensemble,symphony-orchestra,false,pending
arvo-part-1935-concerto-piccolo-over-b-a-c-h-for-trumpet-strings-harpsichord-and-piano-22,instrument,harp,false,pending
arvo-part-1935-concerto-piccolo-over-b-a-c-h-for-trumpet-strings-harpsichord-and-piano-22,instrument,harp,true,pending
arvo-part-1935-credo-for-chorus-piano-and-orchestra-23,instrument,piano,false,pending
arvo-part-1935-de-profundis-for-male-chorus-percussion-and-organ-26,instrument,organ,false,pending
arvo-part-1935-dopo-la-vittoria-little-cantata-27,ensemble,choir,false,pending
arvo-part-1935-dopo-la-vittoria-little-cantata-27,ensemble,symphony-orchestra,false,pending
arvo-part-1935-es-sang-vor-langen-jahren-for-countertenor-violin-and-viola-28,instrument,countertenor,false,pending
arvo-part-1935-festina-lente-for-strings-and-harp-ad-lib-30,instrument,harp,false,pending
arvo-part-1935-fratres-for-violin-string-orchestra-and-percussion-31,ensemble,string-orchestra,false,pending
arvo-part-1935-fratres-for-4-8-or-12-cellos-32,instrument,cello,false,pending
arvo-part-1935-fratres-for-cello-and-piano-33,instrument,piano,false,pending
arvo-part-1935-fratres-for-string-quartet-35,ensemble,string-quartet,false,pending
arvo-part-1935-fratres-for-violin-and-piano-38,instrument,piano,false,pending
arvo-part-1935-fratres-for-wind-octet-and-percussion-39,ensemble,wind-octet,false,pending
arvo-part-1935-lamentate-for-piano-and-orchestra-49,instrument,piano,false,pending
arvo-part-1935-littlemore-tractus-for-chorus-and-organ-51,instrument,organ,false,pending
arvo-part-1935-magnificat-52,ensemble,choir,false,pending
arvo-part-1935-magnificat-52,ensemble,symphony-orchestra,false,pending
arvo-part-1935-miserere-for-soloists-chorus-chamber-ensemble-and-organ-56,instrument,organ,false,pending
arvo-part-1935-missa-sillabica-57,ensemble,choir,false,pending
arvo-part-1935-missa-sillabica-57,ensemble,symphony-orchestra,false,pending
arvo-part-1935-mozart-adagio-for-violin-cello-and-piano-60,instrument,piano,false,pending
arvo-part-1935-my-hearts-in-the-highlands-for-chorus-and-organ-61,instrument,organ,false,pending
arvo-part-1935-orient-and-occident-for-string-orchestra-63,ensemble,string-orchestra,false,pending
arvo-part-1935-passio-for-tenor-bass-vocal-quartet-chorus-oboe-bassoon-violin-cello-and-organ-67,instrument,organ,false,pending
arvo-part-1935-piano-sonatine-op-1-no-1-70,instrument,piano,false,pending
arvo-part-1935-piano-sonatine-op-1-no-2-71,instrument,piano,false,pending
arvo-part-1935-pro-et-contra-concerto-for-cello-and-orchestra-72,ensemble,symphony-orchestra,false,pending
arvo-part-1935-pro-et-contra-concerto-for-cello-and-orchestra-72,instrument,cello,false,pending
arvo-part-1935-pro-et-contra-concerto-for-cello-and-orchestra-72,instrument,cello,true,pending
arvo-part-1935-psalom-for-string-orchestra-73,ensemble,string-orchestra,false,pending
arvo-part-1935-quintettino-for-flute-oboe-clarinet-horn-and-bassoon-op-13-74,instrument,lute,false,pending
arvo-part-1935-salve-regina-for-chorus-and-organ-75,instrument,organ,false,pending
arvo-part-1935-sarah-was-ninety-years-old-for-soprano-2-tenors-organ-and-percussion-76,instrument,organ,false,pending
arvo-part-1935-sei-gelobt-du-baum-for-baritone-and-early-music-ensemble-77,instrument,baritone,false,pending
arvo-part-1935-silouans-song-for-string-orchestra-78,ensemble,string-orchestra,false,pending
arvo-part-1935-spiegel-im-spiegel-for-violin-and-piano-81,instrument,piano,false,pending
arvo-part-1935-stabat-mater-for-choir-and-string-orchestra-82,ensemble,choir,false,pending
arvo-part-1935-stabat-mater-for-choir-and-string-orchestra-82,ensemble,string-orchestra,false,pending
arvo-part-1935-stabat-mater-for-soprano-alto-tenor-violin-viola-and-cello-83,ensemble,choir,false,pending
arvo-part-1935-stabat-mater-for-soprano-alto-tenor-violin-viola-and-cello-83,ensemble,symphony-orchestra,false,pending
arvo-part-1935-summa-for-violin-2-violas-and-cello-87,instrument,viola,false,pending
arvo-part-1935-symphony-no-1-op-9-polyphonic-88,ensemble,symphony-orchestra,false,pending
arvo-part-1935-symphony-no-2-89,ensemble,symphony-orchestra,false,pending
arvo-part-1935-symphony-no-3-90,ensemble,symphony-orchestra,false,pending
arvo-part-1935-symphony-no-4--91,ensemble,symphony-orchestra,false,pending
arvo-part-1935-te-deum-for-double-chorus-strings-prepared-piano-and-tape-93,ensemble,choir,false,pending
arvo-part-1935-te-deum-for-double-chorus-strings-prepared-piano-and-tape-93,ensemble,symphony-orchestra,false,pending
arvo-part-1935-the-beatitudes-for-chorus-and-organ-94,instrument,organ,false,pending
arvo-part-1935-trisagion-for-string-orchestra-99,ensemble,string-orchestra,false,pending
arvo-part-1935-veni-creator-for-chorus-and-organ-103,instrument,organ,false,pending
arvo-part-1935-wenn-bach-bienen-gezuchtet-hatte-for-wind-quintet-piano-string-orchestra-and-percussion-104,ensemble,wind-quintet,false,pending
arvo-part-1935-wenn-bach-bienen-gezuchtet-hatte-for-wind-quintet-piano-string-orchestra-and-percussion-104,ensemble,string-orchestra,false,pending
krzysztof-penderecki-1933-3-miniatures-for-violin-and-piano-0,instrument,piano,false,pending
krzysztof-penderecki-1933-anaklasis-for-string-orchestra-and-percussion-3,ensemble,string-orchestra,false,pending
krzysztof-penderecki-1933-cadenza-for-viola-solo-5,instrument,viola,false,pending
krzysztof-penderecki-1933-cantata-in-honorem-almae-matris-universitatis-iagellonicae-for-chorus-and-orchestra-6,ensemble,choir,false,pending
krzysztof-penderecki-1933-cantata-in-honorem-almae-matris-universitatis-iagellonicae-for-chorus-and-orchestra-6,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-capriccio-for-oboe-and-string-orchestra-8,ensemble,string-orchestra,false,pending
krzysztof-penderecki-1933-capriccio-for-siegfried-palm-for-solo-cello-9,instrument,cello,false,pending
krzysztof-penderecki-1933-capriccio-for-violin-and-orchestra-10,instrument,violin,false,pending
krzysztof-penderecki-1933-cello-concerto-no-2-11,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-cello-concerto-no-2-11,instrument,cello,false,pending
krzysztof-penderecki-1933-cello-concerto-no-2-11,instrument,cello,true,pending
krzysztof-penderecki-1933-cello-sonata-12,instrument,cello,false,pending
krzysztof-penderecki-1933-cello-sonata-12,instrument,piano,false,pending
krzysztof-penderecki-1933-concerto-grosso-for-3-cellos-and-orchestra-14,ensemble,chamber-orchestra,false,pending
krzysztof-penderecki-1933-credo-for-soloists-boys-choir-chorus-and-orchestra-15,ensemble,choir,false,pending
krzysztof-penderecki-1933-der-unterbrochene-gedanke-for-string-quartet-18,ensemble,string-quartet,false,pending
krzysztof-penderecki-1933-divertimento-for-cello-solo-20,instrument,cello,false,pending
krzysztof-penderecki-1933-flute-concerto-23,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-flute-concerto-23,instrument,lute,false,pending
krzysztof-penderecki-1933-flute-concerto-23,instrument,lute,true,pending
krzysztof-penderecki-1933-fonogrammi-for-flute-and-chamber-orchestra-24,ensemble,chamber-orchestra,false,pending
krzysztof-penderecki-1933-hymne-an-den-heiligen-adalbert-for-choir-and-orchestra-28,ensemble,choir,false,pending
krzysztof-penderecki-1933-intermezzo-for-chamber-orchestra-29,ensemble,chamber-orchestra,false,pending
krzysztof-penderecki-1933-kosmogonia-for-soloists-choir-and-orchestra-30,ensemble,choir,false,pending
krzysztof-penderecki-1933-la-follia-per-violino-solo-31,instrument,violin,false,pending
krzysztof-penderecki-1933-lacrimosa-for-soprano-chorus-and-orchestra-32,instrument,soprano,false,pending
krzysztof-penderecki-1933-largo-for-cello-and-orchestra-33,instrument,cello,false,pending
krzysztof-penderecki-1933-partita-for-harpsichord-electric-guitar-bass-guitar-harp-double-bass-and-orchestra-34,instrument,harp,false,pending
krzysztof-penderecki-1933-per-slava-for-cello-solo-35,instrument,cello,false,pending
krzysztof-penderecki-1933-piano-concerto--36,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-piano-concerto--36,instrument,piano,false,pending
krzysztof-penderecki-1933-piano-concerto--36,instrument,piano,true,pending
krzysztof-penderecki-1933-polish-requiem-for-soloists-chorus-and-orchestra-37,ensemble,choir,false,pending
krzysztof-penderecki-1933-polish-requiem-for-soloists-chorus-and-orchestra-37,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-prelude-in-b-flat-major-for-solo-clarinet-39,instrument,clarinet,false,pending
krzysztof-penderecki-1933-preludium-for-solo-clarinet-40,instrument,clarinet,false,pending
krzysztof-penderecki-1933-psalms-of-david-for-chorus-2-pianos-percussion-double-bass-and-harp-41,instrument,harp,false,pending
krzysztof-penderecki-1933-quartet-for-clarinet-and-string-trio-42,ensemble,string-trio,false,pending
krzysztof-penderecki-1933-serenade-for-chamber-orchestra-43,ensemble,chamber-orchestra,false,pending
krzysztof-penderecki-1933-sextet-for-clarinet-horn-string-trio-and-piano-44,ensemble,string-trio,false,pending
krzysztof-penderecki-1933-sinfonietta-no-1-for-piano-and-orchestra-45,instrument,piano,false,pending
krzysztof-penderecki-1933-sinfonietta-no-2-for-chamber-orchestra-46,ensemble,chamber-orchestra,false,pending
krzysztof-penderecki-1933-sinfonietta-for-chamber-orchestra-47,ensemble,chamber-orchestra,false,pending
krzysztof-penderecki-1933-sonata-no-1-for-violin-and-piano-48,instrument,piano,false,pending
krzysztof-penderecki-1933-song-of-cherubim-for-choir-49,ensemble,choir,false,pending
krzysztof-penderecki-1933-st-luke-passion-for-3-voices-narrator-choruses-and-orchestra-51,ensemble,choir,false,pending
krzysztof-penderecki-1933-st-luke-passion-for-3-voices-narrator-choruses-and-orchestra-51,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-string-quartet-no-1-52,ensemble,string-quartet,false,pending
krzysztof-penderecki-1933-string-quartet-no-2-53,ensemble,string-quartet,false,pending
krzysztof-penderecki-1933-string-trio-54,ensemble,string-trio,false,pending
krzysztof-penderecki-1933-strophen-for-soloists-choir-and-orchestra-55,ensemble,choir,false,pending
krzysztof-penderecki-1933-suite-for-cello-56,instrument,cello,false,pending
krzysztof-penderecki-1933-symphony-no-1-57,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-symphony-no-2-christmas-symphony-58,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-symphony-no-3-59,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-symphony-no-4-adagio-60,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-symphony-no-5-61,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-symphony-no-7-for-5-soloists-speaker-3-choruses-and-orchestra-seven-gates-of-jerusalem-62,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-symphony-no-8-for-3-voices-chorus-and-orchestra-lieder-der-verganglichkeit-63,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-te-deum-for-4-soloists-2-choruses-and-orchestra-64,ensemble,choir,false,pending
krzysztof-penderecki-1933-te-deum-for-4-soloists-2-choruses-and-orchestra-64,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-utrenia-ii-the-resurrection-of-christ-for-5-soloists-boys-choir-chorus-and-orchestra-68,ensemble,choir,false,pending
krzysztof-penderecki-1933-viola-concerto-69,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-viola-concerto-69,instrument,viola,false,pending
krzysztof-penderecki-1933-viola-concerto-69,instrument,viola,true,pending
krzysztof-penderecki-1933-violin-concerto-no-1-70,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-violin-concerto-no-1-70,instrument,violin,false,pending
krzysztof-penderecki-1933-violin-concerto-no-1-70,instrument,violin,true,pending
krzysztof-penderecki-1933-violin-concerto-no-2-metamorphosen-71,ensemble,symphony-orchestra,false,pending
krzysztof-penderecki-1933-violin-concerto-no-2-metamorphosen-71,instrument,violin,false,pending
krzysztof-penderecki-1933-violin-concerto-no-2-metamorphosen-71,instrument,violin,true,pending
krzysztof-penderecki-1933-violin-sonata-no-1-72,instrument,violin,false,pending
krzysztof-penderecki-1933-violin-sonata-no-1-72,instrument,piano,false,pending
krzysztof-penderecki-1933-violin-sonata-no-2-73,instrument,violin,false,pending
krzysztof-penderecki-1933-violin-sonata-no-2-73,instrument,piano,false,pending
krzysztof-penderecki-1933-violoncello-totale-for-solo-cello-74,instrument,cello,false,pending
giovanni-battista-pergolesi-1710-concerto-for-flute-and-2-violins-in-d-1,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-concerto-for-flute-and-2-violins-in-d-1,instrument,lute,false,pending
giovanni-battista-pergolesi-1710-concerto-for-flute-and-2-violins-in-d-1,instrument,lute,true,pending
giovanni-battista-pergolesi-1710-concerto-for-flute-and-2-violins-in-g-2,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-concerto-for-flute-and-2-violins-in-g-2,instrument,lute,false,pending
giovanni-battista-pergolesi-1710-concerto-for-flute-and-2-violins-in-g-2,instrument,lute,true,pending
giovanni-battista-pergolesi-1710-dalsigre-ahi-mia-dalsigre-chamber-cantata-for-soprano-and-continuo-op-2-no-2-4,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-dalsigre-ahi-mia-dalsigre-chamber-cantata-for-soprano-and-continuo-op-2-no-2-4,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-harpsichord-sonata-in-a-6,instrument,harp,false,pending
giovanni-battista-pergolesi-1710-harpsichord-sonata-in-a-6,instrument,piano,false,pending
giovanni-battista-pergolesi-1710-luce-degli-occhi-mei-chamber-cantata-for-soprano-strings-and-continuo-op-2-no-3-12,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-luce-degli-occhi-mei-chamber-cantata-for-soprano-strings-and-continuo-op-2-no-3-12,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-magnificat-in-c-13,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-magnificat-in-c-13,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-mass-in-g-15,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-mass-in-g-15,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-missa-semidio-16,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-missa-semidio-16,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-missa-solemnis--17,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-missa-solemnis--17,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-orfeo-chamber-cantata-for-soprano-strings-and-continuo-op-2-no-4-nel-chiuso-centro-18,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-orfeo-chamber-cantata-for-soprano-strings-and-continuo-op-2-no-4-nel-chiuso-centro-18,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-organ-sonata-in-f-19,instrument,organ,false,pending
giovanni-battista-pergolesi-1710-organ-sonata-in-f-19,instrument,piano,false,pending
giovanni-battista-pergolesi-1710-organ-sonata-in-g-20,instrument,organ,false,pending
giovanni-battista-pergolesi-1710-organ-sonata-in-g-20,instrument,piano,false,pending
giovanni-battista-pergolesi-1710-questo-e-il-piano-questo-e-il-rio-chamber-cantata-for-alto-and-strings-22,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-questo-e-il-piano-questo-e-il-rio-chamber-cantata-for-alto-and-strings-22,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-salve-regina-in-a-minor-for-soprano-strings-and-organ-23,instrument,organ,false,pending
giovanni-battista-pergolesi-1710-salve-regina-in-c-minor-for--soprano-strings-and-organ-26,instrument,organ,false,pending
giovanni-battista-pergolesi-1710-salve-regina-in-c-minor-for-soprano-and-strings-27,instrument,soprano,false,pending
giovanni-battista-pergolesi-1710-segreto-tormento-chamber-cantata-for-soprano-strings-and-continuo-op-2-no-1-28,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-segreto-tormento-chamber-cantata-for-soprano-strings-and-continuo-op-2-no-1-28,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-stabat-mater-for-soprano-alto-and-strings-29,ensemble,choir,false,pending
giovanni-battista-pergolesi-1710-stabat-mater-for-soprano-alto-and-strings-29,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-violin-concerto-in-b-flat-major-31,ensemble,symphony-orchestra,false,pending
giovanni-battista-pergolesi-1710-violin-concerto-in-b-flat-major-31,instrument,violin,false,pending
giovanni-battista-pergolesi-1710-violin-concerto-in-b-flat-major-31,instrument,violin,true,pending
astor-piazzolla-1921-2-tangos-for-string-orchestra-0,ensemble,string-orchestra,false,pending
astor-piazzolla-1921-3-piezas-breves-for-cello-and-piano-1,instrument,piano,false,pending
astor-piazzolla-1921-3-preludes-for-piano-2,instrument,piano,false,pending
astor-piazzolla-1921-4-for-tango-for-string-quartet-4,ensemble,string-quartet,false,pending
astor-piazzolla-1921-5-pieces-for-guitar-5,instrument,guitar,false,pending
astor-piazzolla-1921-5-piezas-for-guitar-6,instrument,guitar,false,pending
astor-piazzolla-1921-6-etudes-tanguistiques-for-flute-solo-7,instrument,lute,false,pending
astor-piazzolla-1921-ave-maria-for-oboe-and-piano-14,instrument,piano,false,pending
astor-piazzolla-1921-bragatissimo-for-cello-bandoneon-and-piano-23,instrument,piano,false,pending
astor-piazzolla-1921-concerto-for-bandoneon-guitar-and-string-orchestra-hommage-a-liege-33,ensemble,string-orchestra,false,pending
astor-piazzolla-1921-contemplacion-y-danza-for-clarinet-and-strings-35,instrument,clarinet,false,pending
astor-piazzolla-1921-contrabajisimo-tango-for-acoustic-bass-and-chamber-ensemble-36,instrument,bass,false,pending
astor-piazzolla-1921-fugata-tango-for-saxophone-and-orchestra-50,instrument,saxophone,false,pending
astor-piazzolla-1921-lhistoire-du-tango-tango-cycle-for-flute-and-guitar-57,instrument,lute,false,pending
astor-piazzolla-1921-la-muerte-del-angel-for-piano-violin-and-cello-63,instrument,piano,false,pending
astor-piazzolla-1921-le-grand-tango-for-cello-and-piano-65,instrument,piano,false,pending
astor-piazzolla-1921-mar-del-plata-70-tango-for-saxophone-and-orchestra-72,instrument,saxophone,false,pending
astor-piazzolla-1921-michelangelo-70-tango-for-bandoneon-violin-electric-guitar-piano-and-double-bass-77,instrument,piano,false,pending
astor-piazzolla-1921-midnight-tango-for-bandoneon-and-string-quartet--78,ensemble,string-quartet,false,pending
astor-piazzolla-1921-milonga-en-re-tango-for-violin-and-piano-79,instrument,piano,false,pending
astor-piazzolla-1921-sinfonietta-for-chamber-orchestra-106,ensemble,chamber-orchestra,false,pending
astor-piazzolla-1921-suite-for-oboe-and-string-orchestra-op-9-108,ensemble,string-orchestra,false,pending
astor-piazzolla-1921-suite-punta-del-este-for-bandoneon-solo-and-chamber-orchestra-109,ensemble,chamber-orchestra,false,pending
astor-piazzolla-1921-tango-ballet-for-octet-115,ensemble,symphony-orchestra,false,pending
astor-piazzolla-1921-tango-suite-for-2-guitars-116,instrument,guitar,false,pending
astor-piazzolla-1921-the-rough-dancer-and-the-cyclical-night-tango-suite-for-chamber-orchestra-121,ensemble,chamber-orchestra,false,pending
francis-poulenc-1899-2-marches-et-un-intermede-for-chamber-orchestra-fp88-4,ensemble,chamber-orchestra,false,pending
francis-poulenc-1899-3-mouvements-perpetuels-for-chamber-orchestra--12,ensemble,chamber-orchestra,false,pending
francis-poulenc-1899-3-pastorales-for-piano-fp5-14,instrument,piano,false,pending
francis-poulenc-1899-4-poemes-de-max-jacob-for-baritone-and-wind-ensemble-fp22-24,ensemble,wind-ensemble,false,pending
francis-poulenc-1899-7-repons-des-tenebres-for-child-soprano-mens-and-childrens-choruses-and-orchestra-fp181-30,instrument,soprano,false,pending
francis-poulenc-1899-a-sa-guitare-fp79-34,instrument,guitar,false,pending
francis-poulenc-1899-a-sa-guitare-fp79-35,instrument,guitar,false,pending
francis-poulenc-1899-aubade-for-piano-and-18-instruments-fp51-concerto-choreographique-37,ensemble,symphony-orchestra,false,pending
francis-poulenc-1899-aubade-for-piano-and-18-instruments-fp51-concerto-choreographique-37,instrument,piano,false,pending
francis-poulenc-1899-aubade-for-piano-and-18-instruments-fp51-concerto-choreographique-37,instrument,piano,true,pending
francis-poulenc-1899-bagatelle-in-d-minor-for-cello-and-piano-40,instrument,piano,false,pending
francis-poulenc-1899-cello-sonata-fp143-47,instrument,cello,false,pending
francis-poulenc-1899-cello-sonata-fp143-47,instrument,piano,false,pending
francis-poulenc-1899-clarinet-sonata-fp184-51,instrument,clarinet,false,pending
francis-poulenc-1899-clarinet-sonata-fp184-51,instrument,piano,false,pending
francis-poulenc-1899-colloque-for-soprano-baritone-and-piano-fp108-53,instrument,piano,false,pending
francis-poulenc-1899-concert-champetre-for-harpsichord-and-orchestra-fp49-54,instrument,harp,false,pending
francis-poulenc-1899-concerto-in-d-minor-for-2-pianos-and-orchestra-fp61-55,ensemble,symphony-orchestra,false,pending
francis-poulenc-1899-concerto-in-d-minor-for-2-pianos-and-orchestra-fp61-55,instrument,piano,false,pending
francis-poulenc-1899-concerto-in-d-minor-for-2-pianos-and-orchestra-fp61-55,instrument,piano,true,pending
francis-poulenc-1899-concerto-in-g-minor-for-organ-strings-and-timpani-fp93-56,ensemble,symphony-orchestra,false,pending
francis-poulenc-1899-concerto-in-g-minor-for-organ-strings-and-timpani-fp93-56,instrument,organ,false,pending
francis-poulenc-1899-concerto-in-g-minor-for-organ-strings-and-timpani-fp93-56,instrument,organ,true,pending
francis-poulenc-1899-elegie-for-2-pianos-fp175-59,instrument,piano,false,pending
francis-poulenc-1899-esquisse-dun-fanfare-for-winds-percussion-and-piano-fp25--63,instrument,piano,false,pending
francis-poulenc-1899-flute-sonata-fp164-69,instrument,lute,false,pending
francis-poulenc-1899-flute-sonata-fp164-69,instrument,piano,false,pending
francis-poulenc-1899-gloria-for-soprano-chorus-and-orchestra-fp177-71,instrument,soprano,false,pending
francis-poulenc-1899-lembarquement-pour-cythere-for-2-pianos-fp150--77,instrument,piano,false,pending
francis-poulenc-1899-lhistoire-de-babar-le-petit-elephant-melodrama-for-narrator-and-piano-fp129-78,instrument,piano,false,pending
